id,code,name,credits,prerequisites,note
PE1009,PE1009,Bóng đá (Học phần 1),0,,
PE1011,PE1011,Bóng chuyền (Học phần 1),0,,
PE1013,PE1013,Bóng bàn (Học phần 1),0,,
PE1021,PE1021,Aerobic (học Phần 1),0,,
PE1015,PE1015,Bóng rổ (Học phần 1),0,,
PE1017,PE1017,Cầu lông (Học phần 1),0,,
PE1025,PE1025,Điền kinh (Học phần 1),0,,
PE1019,PE1019,Bơi (học Phần 1),0,,
PE1027,PE1027,Quần vợt (Học phần 1),0,,
PE1053,PE1053,Cờ vua (Học phần 1),0,,
PE1057,PE1057,Bowling (học phần 1),0,,
PE1061,PE1061,Pickleball (học phần 1),0,,
PE1037,PE1037,Bóng bàn (Học phần 2),0,,
PE1041,PE1041,Cầu lông (Học phần 2),0,,
PE1033,PE1033,Bóng đá (Học phần 2),0,,
PE1045,PE1045,Aerobic (học Phần 2),0,,
PE1043,PE1043,Bơi (học Phần 2),0,,
PE1039,PE1039,Bóng rổ (Học phần 2),0,,
PE1035,PE1035,Bóng chuyền (Học phần 2),0,,
PE1049,PE1049,Điền kinh (học phần 2),0,,
PE1051,PE1051,Quần vợt (Học phần 2),0,,
PE1055,PE1055,Cờ vua (học phần 2),0,,
PE1063,PE1063,Pickleball (học phần 2),0,,
PE1059,PE1059,Bowling (học phần 2),0,,
SA4001,SA4001,Hoạt động sinh viên,0,,
